from_id,from_name,message,created_time,type,link,id,story,likes_count,comments_count,shares_count,id_post
280994653587,Transparência Brasil,"Segundo levantamento da Transparência Brasil, mais da metade das obras de creches e escolas públicas financiadas pelo governo federal está atrasada ou paralisada no país. Com o app Tá de Pé, podemos fiscalizar e cobrar o governo.",2018-04-18T19:05:00+0000,photo,https://www.facebook.com/brasil.transparencia/photos/a.10151083760558588/10156352722973588/?type=3,280994653587_10156352722973588,,2765,1,31,10156352722973588
280994653587,Transparência Brasil,"O projeto Tá de Pé, que permite o monitoramento cidadão de obras de creches e escolas públicas em todo o Brasil por meio de um aplicativo móvel, passa a contar com mais uma plataforma de mobilização e controle social. Os cidadãos podem enviar fotos de obras para o perfil do projeto no Twitter (twitter.com/tadepeapp), com a hashtag #tadepeobras.",2018-04-18T14:09:08+0000,link,https://www.transparencia.org.br/blog/projeto-ta-de-pe-passa-a-receber-fiscalizacoes-de-obras-via-twitter/,280994653587_10156352015568588,,58,0,14,10156352015568588
280994653587,Transparência Brasil,Fiscalize obras de escolas e creches públicas perto de você e pressione por uma gestão mais eficiente de recursos públicos!,2018-04-12T17:00:02+0000,video,https://www.facebook.com/brasil.transparencia/videos/10156338001013588/,280994653587_10156338001013588,,114,4,120,10156338001013588
280994653587,Transparência Brasil,Prometeram escola para o seu filho e até agora nada? Faça valer os seus direitos. Fiscalize com o aplicativo Tá de Pé e agilize a entrega da obra.,2018-04-12T12:17:46+0000,video,https://www.facebook.com/brasil.transparencia/videos/10156333699883588/,280994653587_10156333699883588,,50,0,21,10156333699883588
280994653587,Transparência Brasil,"Com o Tá de Pé é assim: você fiscaliza, nós vamos atrás e juntos pressionamos o governo a entregar creches e escolas em construção. Baixe o aplicativo e faça sua parte!",2018-04-10T16:16:32+0000,photo,https://www.facebook.com/brasil.transparencia/photos/a.10151083760558588/10156333101798588/?type=3,280994653587_10156333103368588,,1851,9,57,10156333103368588
280994653587,Transparência Brasil,"Estivemos em Uberlândia, um dos municípios do projeto Obra Transparente, para saber mais sobre o andamento dos 21 projetos de escolas e creches monitorados pelo observatório social parceiro. A situação é desanimadora: apenas uma obra que estava paralisada, no Jardim Canaã II (foto), foi recentemente retomada após permanecer abandonada por mais de dois anos; as outras 20 obras ainda não saíram do papel. Em reunião com a administração municipal, os gestores alegaram que o município aguarda aprovação do FNDE para a reformulação dos projetos e repactuação do financiamento para as obras. Saiba mais no nosso blog: https://goo.gl/Hssnue",2018-04-06T20:27:33+0000,photo,https://www.facebook.com/brasil.transparencia/photos/a.10151083760558588/10156323576658588/?type=3,280994653587_10156323580138588,,36,1,5,10156323580138588
280994653587,Transparência Brasil,"A Jessica Voigt, da Transparência Brasil, participa agora de uma live com a Fundação Maria Cecilia Souto Vidigal, para discutir a primeira infância e acompanhar obras de creches e escolas! Acompanhem. #PrimeiraInfânciaPrimeiro #TáDePÉ",2018-04-06T17:03:52+0000,video,https://www.facebook.com/FundacaoMariaCeciliaSoutoVidigal/videos/1777827418907290/,280994653587_10156323146693588,Transparência Brasil shared a live video.,24,0,1,10156323146693588
280994653587,Transparência Brasil,"A Transparência Brasil apresentará o aplicativo Tá de Pé em uma live com a Fundação Maria Cecilia Souto Vidigal. Será nesta sexta, às 14h. Acompanhe!",2018-04-05T15:20:25+0000,photo,https://www.facebook.com/FundacaoMariaCeciliaSoutoVidigal/photos/a.459845027372209/1775716165785082/?type=3,280994653587_10156320627358588,Transparência Brasil shared a post.,20,0,3,10156320627358588
280994653587,Transparência Brasil,"O projeto Obra Transparente foi a campo novamente para verificar locais de obras de creches em Araucária (PR). Engenheiros da Câmara Técnica do projeto estiveram lá no dia 16/03, acompanhando observadores sociais locais na visita aos terrenos selecionados para a implantação de 3 obras em licitação. A equipe também visitou uma obra já em execução, no bairro Fazenda Velha. Também participaram representantes dos Engenheiros Sem Fronteiras - Núcleo Curitiba e do Observatório Social de Curitiba. Saiba mais no nosso blog: https://goo.gl/D9BUpM",2018-03-28T15:38:46+0000,photo,https://www.facebook.com/brasil.transparencia/photos/a.10151083760558588/10156300123278588/?type=3,280994653587_10156300124618588,,24,1,7,10156300124618588
280994653587,Transparência Brasil,"Você já conhece o projeto Cisternas nas Escolas? É uma iniciativa dos Engenheiros sem Fronteiras São Paulo - parceiros da Transparência Brasil no Tá de Pé - que visa construir sistemas de captação da água da chuva em escolas da rede pública de São Paulo.
O projeto já beneficiou mais de 600 estudantes e está arrecadando recursos para as atividades de 2018. Conheça e contribua em: http://www.esfsaopaulo.org/campanha",2018-03-27T14:00:00+0000,link,http://www.esfsaopaulo.org/campanha,280994653587_10156293810338588,,26,1,5,10156293810338588
280994653587,Transparência Brasil,"A segunda edição da Hackathon Tá de Pé, maratona promovida pela Transparência Brasil durante o último fim de semana em São Paulo, teve como principal destaque, além das propostas inovadoras, a diversidade.",2018-03-14T21:41:40+0000,link,https://www.transparencia.org.br/blog/diversidade-gera-mais-inovacao-na-hackathon-ta-de-pe/,280994653587_10156258720743588,,23,1,2,10156258720743588
280994653587,Transparência Brasil,"A Hackathon Tá de Pé - São Paulo acontece entre 10 e 11 de março no Campus São Paulo - A Google Space. O evento contará com a participação de especialistas em tecnologia, design, empreendedorismo e impacto social.",2018-03-02T20:27:53+0000,photo,https://www.facebook.com/brasil.transparencia/photos/gm.1730549896967663/10156222161738588/?type=3,280994653587_10156222194638588,Transparência Brasil shared a post.,17,1,3,10156222194638588
280994653587,Transparência Brasil,"Último dia de inscrições para a Hackathon Tá de Pé - São Paulo! 

O desafio acontece entre os dias 10 e 11 de março no Campus São Paulo - A Google Space. Os participantes receberão mentorias e o melhor projeto desenvolvido será premiado!

Inscreva-se: https://goo.gl/p5rc7f",2018-02-28T14:30:00+0000,photo,https://www.facebook.com/brasil.transparencia/photos/a.10151083760558588/10156215203683588/?type=3,280994653587_10156215223118588,,9,0,2,10156215223118588
280994653587,Transparência Brasil,"A Hackathon Tá de Pé - São Paulo foi destaque no portal Caindo no Brasil. O evento acontece entre os dias 10 e 11 de março, no Campus São Paulo - A Google Space, espaço do Google destinado a inovação e empreendedorismo.

Não deixe de se inscrever! Preencha o formulário até o dia 28: https://goo.gl/wT8aJJ",2018-02-26T15:14:28+0000,link,http://www.caindonobrasil.com.br/blog/hackathon-ta-de-pe-transparencia-brasil/,280994653587_10156209366488588,,14,1,3,10156209366488588
280994653587,Transparência Brasil,"Últimos dias para realizar sua inscrição para a Hackathon Tá de Pé! Promovida em parceria com o Google.org e a Pandô Apps, a maratona acontece entre os dias 10 e 11 de março no Campus São Paulo - A Google Space. Preencha o formulário até o dia 28: https://goo.gl/wT8aJJ",2018-02-26T13:00:00+0000,photo,https://www.facebook.com/brasil.transparencia/photos/a.10151083760558588/10156201862708588/?type=3,280994653587_10156201868943588,,20,0,9,10156201868943588
280994653587,Transparência Brasil,A Hackathon Tá de Pé acontece entre 10 e 11 de março no Campus São Paulo - A Google Space. Inscreva-se pelo link: https://goo.gl/wT8aJJ,2018-02-23T17:40:02+0000,photo,https://www.facebook.com/brasil.transparencia/photos/gm.1722721901083796/10156201184573588/?type=3,280994653587_10156201381718588,Transparência Brasil shared a post.,10,0,5,10156201381718588
280994653587,Transparência Brasil,"A Hackathon Tá de Pé vai acontecer no Campus São Paulo, espaço do Google destinado a inovação e empreendedorismo.

Não deixe de se inscrever! Preencha o formulário até o dia 28/02: https://goo.gl/wT8aJJ",2018-02-20T23:00:00+0000,link,https://www.transparencia.org.br/blog/segunda-edicao-da-hackathon-ta-de-pe-acontece-no-google-campus-sao-paulo-em-marco/,280994653587_10156192972468588,,10,0,1,10156192972468588
280994653587,Transparência Brasil,"As inscrições para a Hackathon Tá de Pé estão abertas!

Inscritos com as melhores ideias serão selecionados, então leia atentamente o regulamento e inscreva-se até o dia 28/02!

Regulamento: https://goo.gl/KqRi52
Inscrições: https://goo.gl/wT8aJJ

Saiba mais sobre o projeto em: https://www.transparencia.org.br/projetos/tadepe",2018-02-16T14:00:00+0000,photo,https://www.facebook.com/brasil.transparencia/photos/a.10151083760558588/10156179778343588/?type=3,280994653587_10156179778343588,,21,4,7,10156179778343588
280994653587,Transparência Brasil,"Hackathon “Tá de Pé?” é um desafio de desenvolvimento de soluções a partir de dados do Projeto Tá de Pé, ganhador do Desafio Google de Impacto Social 2016. 

O evento, em sua segunda edição, será realizado entre os dias 10 e 11 de março no Campus São Paulo, espaço do Google destinado a inovação e empreendedorismo.

As inscrições estão abertas e vão até o dia 28/02 ou até atingirmos 100 inscritos. Inscritos com as 50 melhores ideias serão selecionados para participar da maratona!

Leia o Regulamento: https://goo.gl/KqRi52
Inscreva-se: https://goo.gl/wT8aJJ

Promovida pela Transparência Brasil, organização que atua na promoção da integridade, transparência e controle social do poder público desde 2000, a Hackathon conta ainda com o apoio do Google.Org e da Pandô Apps.

Saiba mais sobre o Projeto Tá de Pé: https://goo.gl/edZ296

Baixe o aplicativo
Android: http://bit.ly/2vqlf59
iOS: https://goo.gl/n9aQHv",2018-02-07T18:50:00+0000,event,https://www.facebook.com/events/1705396689482984/,280994653587_1705396689482984,Transparência Brasil added an event.,16,1,0,1705396689482984
280994653587,Transparência Brasil,"Agora o Tá de Pé também está disponível para iPhone. Com o seu celular, você pode acompanhar obras de creches e escolas públicas. Baixe e fique no pé do governo: https://goo.gl/cTus9R
 #TransparênciaBrasil #FiqueNoPé #Fiscalização #Cidadania #APP",2018-02-06T13:03:47+0000,photo,https://www.facebook.com/brasil.transparencia/photos/a.10151083760558588/10156148269478588/?type=3,280994653587_10156148269478588,,23,1,7,10156148269478588
280994653587,Transparência Brasil,"A Transparência Brasil busca pessoas das áreas de edificações, engenharia civil ou arquitetura para simplificar cronogramas de obras de escolas e creches públicas. Assim, mais obras poderão ser fiscalizadas pelo Tá de Pé e mais crianças terão acesso a educação em todo o país!

Quer ajudar? Inscreva-se no site https://goo.gl/hBA9MD",2018-01-12T13:00:00+0000,photo,https://www.facebook.com/brasil.transparencia/photos/a.10151083760558588/10156074897673588/?type=3,280994653587_10156074898618588,,57,17,46,10156074898618588
280994653587,Transparência Brasil,"Balanço governamental sobre a política do executivo federal de dados abertos. Vale notar que as estatais, como Petrobrás e Banco do Brasil, não participam do plano nacional de dados abertos.

A Transparência Brasil é representante da sociedade civil no Comitê Gestor da Infraestrutura Nacional de Dados Abertos (CGINDA). Continuamos acompanhando o que o governo está fazendo e cobrando mais transparência e abertura.",2017-12-20T17:31:25+0000,link,http://www.planejamento.gov.br/noticias/governo-divulga-balanco-sobre-politica-nacional-de-dados-abertos,280994653587_10156014442603588,,23,0,5,10156014442603588
280994653587,Transparência Brasil,"Você quer colaborar com a Transparência Brasil no projeto Tá de Pé? 
Se você já conhece e baixou nosso aplicativo, entre em contato hoje com a página da Transparência Brasil para uma rápida pesquisa de opinião. 
Sua contribuição será muito importante para o nosso projeto!",2017-12-12T14:30:40+0000,photo,https://www.facebook.com/brasil.transparencia/photos/a.10155652761353588/10155991656008588/?type=3,280994653587_10155991656058588,,20,0,7,10155991656058588
280994653587,Transparência Brasil,"Pelo projeto Obra Transparente, realizamos nos dias 29 e 30 de novembro um evento de capacitação para o monitoramento de obras públicas em Gravataí (RS), uma das cidades nas quais atuamos em parceria com o observatório social local. Além de representantes dos 21 observatórios sociais que atuam no projeto e do Observatório Social do Brasil, contamos com a participação de auditores da CGU e de representante do CREA-RS. E o treinamento já deu resultado: em visitas a três locais de obras na cidade, os participantes puderam identificar diversas falhas na execução dos serviços. Agora apoiaremos nosso parceiro local, o Observatório Social de Gravataí e Glorinha, para solicitar à Prefeitura a correção dos problemas encontrados. Um grande exemplo da importância do controle social das obras públicas!",2017-12-07T12:42:47+0000,photo,https://www.facebook.com/brasil.transparencia/photos/a.10155977432718588/10155977432928588/?type=3,280994653587_10155977432928588,Transparência Brasil added 8 new photos — in Gravataí.,22,2,9,10155977432928588
280994653587,Transparência Brasil,"Matéria do Estadão publicada hoje aponta que Prefeitura de São Paulo desrespeita Lei de Acesso à Informação (LAI).

As declarações do então chefe de gabinete Lucas Tavares em agosto, durante reunião da Comissão Municipal de Acesso à Informação (Cmai) são, além de ilegais, bastante graves, justamente pela ocasião em que foram dadas.

Não se trata de caso isolado. Desde o início, a gestão Doria teve diversas ações que demonstraram a falta de importância dada à transparência e ao combate à corrupção, entre elas o rebaixamento da Controladoria-Geral do Município (CGM), que deixou de ter status de secretaria, e a demissão da controladora-geral Laura Mendes, duas semanas depois de ela ter iniciado, em sua pasta, investigação sobre suspeitas de cobrança de propina por parte de servidores municipais.

O fato de Tavares defender o retardamento ou dificultar o acesso de informações por jornalistas, em reunião na qual estavam presentes outros sete representantes da Prefeitura, entre eles secretários adjuntos e a então controladora-geral, demonstra a tolerância da gestão municipal para com esse tipo de conduta.

Não se trata da gravação de uma conversa informal, mas da reunião de uma comissão que deveria justamente garantir o cumprimento da lei. Segundo artigo 32 da Lei de Acesso à Informação, é ilegal “recusar-se a fornecer informação requerida nos termos desta Lei, retardar deliberadamente o seu fornecimento ou fornecê-la intencionalmente de forma incorreta, incompleta ou imprecisa”.

Os pedidos citados estão disponíveis no portal Achados e Pedidos:

Pedido sobre gastos com medicamentos: https://goo.gl/43P9GA
Pedido sobre obras paralisadas: https://goo.gl/pWyrQQ

Veja nossa nota completa no Blog da Transparência: https://goo.gl/2x1GAo",2017-11-08T19:15:29+0000,link,"http://sao-paulo.estadao.com.br/noticias/geral,gestao-doria-dificulta-acesso-a-dados-e-viola-lei-de-acesso-a-informacao,70002075921",280994653587_10155896305448588,,41,6,26,10155896305448588
280994653587,Transparência Brasil,Sabia que tem mais de 800 obras de escolas e creches no Maranhão? Use o APP Tá de Pé e pressione para que elas sejam entregues: https://goo.gl/kzHw7j,2017-11-01T12:30:00+0000,photo,https://www.facebook.com/brasil.transparencia/photos/a.10151083760558588/10155874528433588/?type=3,280994653587_10155874546983588,,620,0,6,10155874546983588
280994653587,Transparência Brasil,"A obra desta creche em Novo Oriente (MG) está paralisada há 10 meses e não tem previsão para entrega. De acordo com a construtora, houve autorização indevida de início das obras, após falhas na comunicação entre a Prefeitura de Novo Oriente e o Ministério da Educação - MEC. O que já foi construído está sendo alvo de vandalismo e a empresa não pode continuar com a obra. A população, porém, espera desde 2013. Baixe o APP Tá de Pé, pressione e ajude a evitar esse cenário em sua comunidade: https://goo.gl/R9ogF8",2017-10-25T13:00:00+0000,photo,https://www.facebook.com/brasil.transparencia/photos/a.10151083760558588/10155854714068588/?type=3,280994653587_10155854714068588,,121,2,13,10155854714068588
280994653587,Transparência Brasil,"APP Tá de Pé é notícia na GloboNews.
Um levantamento realizado pela reportagem, via Lei de Acesso à Informação, constatou que o governo reduziu em 29% a verba destinada à construção de creches e pré-escolas. Com o aplicativo Tá de Pé, da Transparência Brasil, podemos pressionar o poder público pela entrega destas obras. 
Baixe o APP: https://goo.gl/SUh4ur
Veja a reportagem completa, com entrevista do nosso diretor-executivo, Manoel Galdino: https://goo.gl/KZvNUW",2017-10-24T18:28:08+0000,photo,https://www.facebook.com/brasil.transparencia/photos/a.10151083760558588/10155854056683588/?type=3,280994653587_10155854056683588,,34,1,5,10155854056683588
280994653587,Transparência Brasil,"Conhece alguém interessado em cobrar e fiscalizar o poder público? Já estão abertas as inscrições para mais uma edição do curso gratuito sobre a #LeideAcesso à Informação! 
O curso acontece nos dias 27 ou 28 de outubro em Manaus e faz parte do projeto Achados e Pedidos, portal que reúne solicitações de acesso à informação de todo Brasil, uma parceria entre a Transparência Brasil e a Abraji
Saiba mais no link: https://goo.gl/arbmAE",2017-10-06T16:45:37+0000,photo,https://www.facebook.com/brasil.transparencia/photos/a.10151083760558588/10155804009988588/?type=3,280994653587_10155804011238588,,19,1,6,10155804011238588
280994653587,Transparência Brasil,"A Unidade Proinfância Jardim das Américas em Goioerê, no Paraná, deveria ter sido entregue hoje. Mas recebemos imagens que mostram que ela está longe de ser concluída. Fiscalize sua cidade pelo APP Tá de Pé. Baixe grátis no celular Android: https://goo.gl/6yLaqm  #TádePé #TransparênciaBrasil #FiqueNoPé #Fiscalização #Cidadão #APP",2017-10-06T14:01:02+0000,video,https://www.facebook.com/brasil.transparencia/videos/10155803625188588/,280994653587_10155803625188588,,26,0,5,10155803625188588
280994653587,Transparência Brasil,"No último fim de semana, aconteceu a primeira Hackathon Tá de Pé, em que quatro equipes trabalharam muito — e até viraram a noite! — para desenvolver soluções utilizando dados do nosso aplicativo. Parabenizamos a equipe vencedora, responsável pelo projeto #TáBonito, e todos os participantes que dedicaram seu fim de semana a pensar em soluções para a transparência pública e o combate à corrupção.

Agradecemos especialmente à equipe da Pandô Apps que se engajou durante todo o fim de semana, à Prefeitura de Itajubá que nos recebeu tão bem em seu Teatro Municipal, aos nossos jurados convidados Ana Carolina da Hora (Olabi) e Davi Rios (Google) que toparam participar dessa maratona com a gente, e ao apoio do Google.org, Sedectes, INCIT, Sebrae Minas e Unifei - Universidade Federal de Itajubá. Até a próxima! #TádePé",2017-10-03T17:51:41+0000,link,https://www.transparencia.org.br/blog/equipes-desenvolvem-solucoes-interativas-durante-primeira-hackathon-ta-de-pe/,280994653587_10155795503348588,,24,0,11,10155795503348588
280994653587,Transparência Brasil,Baixe no seu celular Android e faça valer os seus direitos: https://goo.gl/qnHbXF Agora a tecnologia vai ajudar a sua escola ser entregue. Como? Com o APP Tá de Pé. Com ele você fiscaliza obras de escolas e creches públicas e pressiona o governo a entregar no prazo.  #TádePé #TransparênciaBrasil #FiqueNoPé #Fiscalização #Cidadão #APP,2017-10-02T14:00:00+0000,photo,https://www.facebook.com/brasil.transparencia/photos/a.10151083760558588/10155783822923588/?type=3,280994653587_10155783824503588,,970,0,8,10155783824503588
